Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,2000 [2000]
Swaziland,SWZ,Total,TOT,"Egypt, Arab Rep.",EGY,4
Swaziland,SWZ,Total,TOT,Finland,FIN,7
Swaziland,SWZ,Total,TOT,France,FRA,40
Swaziland,SWZ,Total,TOT,French Polynesia,PYF,1
Swaziland,SWZ,Total,TOT,Germany,DEU,15
Swaziland,SWZ,Total,TOT,Ghana,GHA,1
Swaziland,SWZ,Total,TOT,Greece,GRC,4
Swaziland,SWZ,Total,TOT,Guadeloupe,GLP,5
Swaziland,SWZ,Total,TOT,"Hong Kong SAR, China",HKG,11
Swaziland,SWZ,Total,TOT,Hungary,HUN,6
Swaziland,SWZ,Total,TOT,India,IND,138
Swaziland,SWZ,Total,TOT,Ireland,IRL,24
Swaziland,SWZ,Total,TOT,Israel,ISR,97
Swaziland,SWZ,Total,TOT,Italy,ITA,8
Swaziland,SWZ,Total,TOT,Japan,JPN,4
Swaziland,SWZ,Total,TOT,Lebanon,LBN,2
Swaziland,SWZ,Total,TOT,Lesotho,LSO,63
Swaziland,SWZ,Total,TOT,"Macedonia, FYR",MKD,1
Swaziland,SWZ,Total,TOT,Malawi,MWI,6994
Swaziland,SWZ,Total,TOT,Malaysia,MYS,3
Swaziland,SWZ,Total,TOT,Martinique,MTQ,7
Swaziland,SWZ,Total,TOT,Mauritius,MUS,18
Swaziland,SWZ,Total,TOT,Mozambique,MOZ,3135
Swaziland,SWZ,Total,TOT,Namibia,NAM,104
Swaziland,SWZ,Total,TOT,Nepal,NPL,2
Swaziland,SWZ,Total,TOT,Netherlands,NLD,82
Swaziland,SWZ,Total,TOT,New Zealand,NZL,36
Swaziland,SWZ,Total,TOT,Niger,NER,2
Swaziland,SWZ,Total,TOT,Nigeria,NGA,59
Swaziland,SWZ,Total,TOT,Norway,NOR,15
Swaziland,SWZ,Total,TOT,Pakistan,PAK,9
Swaziland,SWZ,Total,TOT,Paraguay,PRY,2
Swaziland,SWZ,Total,TOT,Poland,POL,1
Swaziland,SWZ,Total,TOT,Puerto Rico,PRI,1
Swaziland,SWZ,Total,TOT,Qatar,QAT,4
Swaziland,SWZ,Total,TOT,Reunion,REU,854
Swaziland,SWZ,Total,TOT,Seychelles,SYC,30
Swaziland,SWZ,Total,TOT,Singapore,SGP,2
Swaziland,SWZ,Total,TOT,Somalia,SOM,1
Swaziland,SWZ,Total,TOT,South Africa,ZAF,31891
Swaziland,SWZ,Total,TOT,Spain,ESP,4
Swaziland,SWZ,Total,TOT,Sudan,SDN,10
Swaziland,SWZ,Total,TOT,Sweden,SWE,16
Swaziland,SWZ,Total,TOT,Switzerland,CHE,20
Swaziland,SWZ,Total,TOT,Tanzania,TZA,80
Swaziland,SWZ,Total,TOT,United Kingdom,GBR,456
Swaziland,SWZ,Total,TOT,United States,USA,2759
Swaziland,SWZ,Total,TOT,"Venezuela, RB",VEN,3
Swaziland,SWZ,Total,TOT,"Yemen, Rep.",YEM,1
Swaziland,SWZ,Total,TOT,Zambia,ZMB,206
Swaziland,SWZ,Total,TOT,Zimbabwe,ZWE,84
Sweden,SWE,Total,TOT,Afghanistan,AFG,2
Sweden,SWE,Total,TOT,Albania,ALB,3
Sweden,SWE,Total,TOT,Algeria,DZA,9
Sweden,SWE,Total,TOT,Andorra,AND,24
Sweden,SWE,Total,TOT,Angola,AGO,8
Sweden,SWE,Total,TOT,Antigua and Barbuda,ATG,32
Sweden,SWE,Total,TOT,Argentina,ARG,481
Sweden,SWE,Total,TOT,Australia,AUS,6754
Sweden,SWE,Total,TOT,Austria,AUT,3726
Sweden,SWE,Total,TOT,"Bahamas, The",BHS,13
Sweden,SWE,Total,TOT,Bahrain,BHR,3
Sweden,SWE,Total,TOT,Bangladesh,BGD,5
Sweden,SWE,Total,TOT,Barbados,BRB,1
Sweden,SWE,Total,TOT,Belgium,BEL,4562
Sweden,SWE,Total,TOT,Benin,BEN,7
Sweden,SWE,Total,TOT,Bermuda,BMU,22
Sweden,SWE,Total,TOT,Bhutan,BTN,16
Sweden,SWE,Total,TOT,Bolivia,BOL,128
Sweden,SWE,Total,TOT,Bosnia and Herzegovina,BIH,1218
Sweden,SWE,Total,TOT,Botswana,BWA,8
Sweden,SWE,Total,TOT,Brazil,BRA,713
Sweden,SWE,Total,TOT,Bulgaria,BGR,91
Sweden,SWE,Total,TOT,Burkina Faso,BFA,153
Sweden,SWE,Total,TOT,Cambodia,KHM,7
Sweden,SWE,Total,TOT,Canada,CAN,7508
Sweden,SWE,Total,TOT,Cape Verde,CPV,2
Sweden,SWE,Total,TOT,Cayman Islands,CYM,1
Sweden,SWE,Total,TOT,Central African Republic,CAF,1
Sweden,SWE,Total,TOT,Chile,CHL,1228
Sweden,SWE,Total,TOT,China,CHN,18
Sweden,SWE,Total,TOT,Colombia,COL,147
Sweden,SWE,Total,TOT,"Congo, Dem. Rep.",COD,107
Sweden,SWE,Total,TOT,Cook Islands,COK,1
Sweden,SWE,Total,TOT,Costa Rica,CRI,102
Sweden,SWE,Total,TOT,Cote d'Ivoire,CIV,14
Sweden,SWE,Total,TOT,Croatia,HRV,282
Sweden,SWE,Total,TOT,Cuba,CUB,1
Sweden,SWE,Total,TOT,Cyprus,CYP,414
Sweden,SWE,Total,TOT,Czech Republic,CZE,212
Sweden,SWE,Total,TOT,Denmark,DNK,18757
Sweden,SWE,Total,TOT,Dominican Republic,DOM,450
Sweden,SWE,Total,TOT,Ecuador,ECU,120
Sweden,SWE,Total,TOT,"Egypt, Arab Rep.",EGY,369
Sweden,SWE,Total,TOT,El Salvador,SLV,2
Sweden,SWE,Total,TOT,Estonia,EST,190
Sweden,SWE,Total,TOT,Ethiopia,ETH,6
Sweden,SWE,Total,TOT,Faeroe Islands,FRO,77
Sweden,SWE,Total,TOT,Finland,FIN,28981
Sweden,SWE,Total,TOT,France,FRA,26342
Sweden,SWE,Total,TOT,French Guiana,GUF,5
Sweden,SWE,Total,TOT,French Polynesia,PYF,2
Sweden,SWE,Total,TOT,Gabon,GAB,2
Sweden,SWE,Total,TOT,"Gambia, The",GMB,4
Sweden,SWE,Total,TOT,Germany,DEU,19214
Sweden,SWE,Total,TOT,Ghana,GHA,508
Sweden,SWE,Total,TOT,Gibraltar,GIB,9
Sweden,SWE,Total,TOT,Greece,GRC,2118
Sweden,SWE,Total,TOT,Greenland,GRL,1
Sweden,SWE,Total,TOT,Guadeloupe,GLP,9
Sweden,SWE,Total,TOT,Guam,GUM,3
Sweden,SWE,Total,TOT,Guatemala,GTM,29
Sweden,SWE,Total,TOT,Guinea,GIN,4
Sweden,SWE,Total,TOT,Guinea-Bissau,GNB,13
Sweden,SWE,Total,TOT,Honduras,HND,22
Sweden,SWE,Total,TOT,"Hong Kong SAR, China",HKG,64
Sweden,SWE,Total,TOT,Hungary,HUN,695
Sweden,SWE,Total,TOT,Iceland,ISL,1549
Sweden,SWE,Total,TOT,India,IND,113
Sweden,SWE,Total,TOT,Indonesia,IDN,30
Sweden,SWE,Total,TOT,"Iran, Islamic Rep.",IRN,5
Sweden,SWE,Total,TOT,Ireland,IRL,1633
Sweden,SWE,Total,TOT,Israel,ISR,269
Sweden,SWE,Total,TOT,Italy,ITA,4052
Sweden,SWE,Total,TOT,Jamaica,JAM,2
Sweden,SWE,Total,TOT,Japan,JPN,175
Sweden,SWE,Total,TOT,Jordan,JOR,88
Sweden,SWE,Total,TOT,Kiribati,KIR,1
Sweden,SWE,Total,TOT,"Korea, Dem. Rep.",PRK,2
Sweden,SWE,Total,TOT,"Korea, Rep.",KOR,2
Sweden,SWE,Total,TOT,Kuwait,KWT,132
Sweden,SWE,Total,TOT,Kyrgyz Republic,KGZ,19
Sweden,SWE,Total,TOT,Lao PDR,LAO,2
Sweden,SWE,Total,TOT,Latvia,LVA,170
Sweden,SWE,Total,TOT,Lebanon,LBN,158
Sweden,SWE,Total,TOT,Liberia,LBR,227
Sweden,SWE,Total,TOT,Libya,LBY,5
Sweden,SWE,Total,TOT,Liechtenstein,LIE,20
Sweden,SWE,Total,TOT,Lithuania,LTU,52
Sweden,SWE,Total,TOT,Luxembourg,LUX,974
Sweden,SWE,Total,TOT,"Macao SAR, China",MAC,2
Sweden,SWE,Total,TOT,"Macedonia, FYR",MKD,1425
Sweden,SWE,Total,TOT,Madagascar,MDG,6
Sweden,SWE,Total,TOT,Malawi,MWI,4
Sweden,SWE,Total,TOT,Malaysia,MYS,41
Sweden,SWE,Total,TOT,Mali,MLI,2
Sweden,SWE,Total,TOT,Malta,MLT,7
Sweden,SWE,Total,TOT,Martinique,MTQ,3
Sweden,SWE,Total,TOT,Mauritania,MRT,2
Sweden,SWE,Total,TOT,Mauritius,MUS,6
Sweden,SWE,Total,TOT,Mexico,MEX,433
Sweden,SWE,Total,TOT,Monaco,MCO,76
Sweden,SWE,Total,TOT,Mozambique,MOZ,36
Sweden,SWE,Total,TOT,Myanmar,MMR,10
Sweden,SWE,Total,TOT,Namibia,NAM,40
Sweden,SWE,Total,TOT,Nepal,NPL,9
Sweden,SWE,Total,TOT,Netherlands,NLD,3494
Sweden,SWE,Total,TOT,Netherlands Antilles,ANT,4
Sweden,SWE,Total,TOT,New Caledonia,NCL,3
Sweden,SWE,Total,TOT,New Zealand,NZL,953
Sweden,SWE,Total,TOT,Nicaragua,NIC,51
Sweden,SWE,Total,TOT,Niger,NER,22
Sweden,SWE,Total,TOT,Nigeria,NGA,200
Sweden,SWE,Total,TOT,Norway,NOR,34109
Sweden,SWE,Total,TOT,Oman,OMN,8
Sweden,SWE,Total,TOT,Pakistan,PAK,14
Sweden,SWE,Total,TOT,Panama,PAN,53
Sweden,SWE,Total,TOT,Paraguay,PRY,32
Sweden,SWE,Total,TOT,Peru,PER,122
Sweden,SWE,Total,TOT,Philippines,PHL,154
Sweden,SWE,Total,TOT,Poland,POL,758
Sweden,SWE,Total,TOT,Portugal,PRT,957
Sweden,SWE,Total,TOT,Puerto Rico,PRI,23
Sweden,SWE,Total,TOT,Qatar,QAT,236
Sweden,SWE,Total,TOT,Reunion,REU,13
Sweden,SWE,Total,TOT,Romania,ROU,97
Sweden,SWE,Total,TOT,Russian Federation,RUS,2
Sweden,SWE,Total,TOT,Rwanda,RWA,4
Sweden,SWE,Total,TOT,Saint Helena,SHN,1
Sweden,SWE,Total,TOT,San Marino,SMR,266
Sweden,SWE,Total,TOT,Saudi Arabia,SAU,70
Sweden,SWE,Total,TOT,Senegal,SEN,107
Sweden,SWE,Total,TOT,Serbia and Montenegro,SCG,12214
Sweden,SWE,Total,TOT,Seychelles,SYC,10
Sweden,SWE,Total,TOT,Sierra Leone,SLE,16
Sweden,SWE,Total,TOT,Singapore,SGP,13
Sweden,SWE,Total,TOT,Slovak Republic,SVK,23
Sweden,SWE,Total,TOT,Slovenia,SVN,3
Sweden,SWE,Total,TOT,South Africa,ZAF,104
Sweden,SWE,Total,TOT,Spain,ESP,7605
Sweden,SWE,Total,TOT,Sri Lanka,LKA,287
Sweden,SWE,Total,TOT,Sudan,SDN,2
Sweden,SWE,Total,TOT,Swaziland,SWZ,1
Sweden,SWE,Total,TOT,Switzerland,CHE,6114
Sweden,SWE,Total,TOT,Syrian Arab Republic,SYR,31
Sweden,SWE,Total,TOT,"Taiwan, China",TWN,3
Sweden,SWE,Total,TOT,Tanzania,TZA,4
Sweden,SWE,Total,TOT,Thailand,THA,1060
Sweden,SWE,Total,TOT,Togo,TGO,114
Sweden,SWE,Total,TOT,Tonga,TON,1
Sweden,SWE,Total,TOT,Trinidad and Tobago,TTO,2
Sweden,SWE,Total,TOT,Tunisia,TUN,11
Sweden,SWE,Total,TOT,Turkey,TUR,5318
Sweden,SWE,Total,TOT,Ukraine,UKR,1
Sweden,SWE,Total,TOT,United Arab Emirates,ARE,107
Sweden,SWE,Total,TOT,United Kingdom,GBR,1286
Sweden,SWE,Total,TOT,United States,USA,55584
Sweden,SWE,Total,TOT,Uruguay,URY,301
Sweden,SWE,Total,TOT,"Venezuela, RB",VEN,140
Sweden,SWE,Total,TOT,Vietnam,VNM,14
Sweden,SWE,Total,TOT,Virgin Islands (U.S.),VIR,1
Sweden,SWE,Total,TOT,"Virgin Islands, British",VGB,1
Sweden,SWE,Total,TOT,West Bank and Gaza,PSE,30
Sweden,SWE,Total,TOT,"Yemen, Rep.",YEM,14
Sweden,SWE,Total,TOT,Zambia,ZMB,5
Sweden,SWE,Total,TOT,Zimbabwe,ZWE,117
Switzerland,CHE,Total,TOT,Afghanistan,AFG,2
Switzerland,CHE,Total,TOT,Albania,ALB,2
Switzerland,CHE,Total,TOT,Algeria,DZA,62
Switzerland,CHE,Total,TOT,Andorra,AND,39
Switzerland,CHE,Total,TOT,Angola,AGO,32
Switzerland,CHE,Total,TOT,Antigua and Barbuda,ATG,4
Switzerland,CHE,Total,TOT,Argentina,ARG,1820
Switzerland,CHE,Total,TOT,Aruba,ABW,1
Switzerland,CHE,Total,TOT,Australia,AUS,10652
Switzerland,CHE,Total,TOT,Austria,AUT,8419
Switzerland,CHE,Total,TOT,"Bahamas, The",BHS,100
Switzerland,CHE,Total,TOT,Bahrain,BHR,7
Switzerland,CHE,Total,TOT,Bangladesh,BGD,5
Switzerland,CHE,Total,TOT,Barbados,BRB,5
Switzerland,CHE,Total,TOT,Belgium,BEL,2193
Switzerland,CHE,Total,TOT,Belize,BLZ,10
Switzerland,CHE,Total,TOT,Benin,BEN,8
Switzerland,CHE,Total,TOT,Bermuda,BMU,11
Switzerland,CHE,Total,TOT,Bhutan,BTN,16
Switzerland,CHE,Total,TOT,Bolivia,BOL,389
Switzerland,CHE,Total,TOT,Bosnia and Herzegovina,BIH,1139
Switzerland,CHE,Total,TOT,Botswana,BWA,26
Switzerland,CHE,Total,TOT,Brazil,BRA,2940
Switzerland,CHE,Total,TOT,Bulgaria,BGR,98
Switzerland,CHE,Total,TOT,Burkina Faso,BFA,61
Switzerland,CHE,Total,TOT,Cambodia,KHM,6
Switzerland,CHE,Total,TOT,Cameroon,CMR,13
Switzerland,CHE,Total,TOT,Canada,CAN,20984
Switzerland,CHE,Total,TOT,Cape Verde,CPV,3
Switzerland,CHE,Total,TOT,Cayman Islands,CYM,4
Switzerland,CHE,Total,TOT,Central African Republic,CAF,14
Switzerland,CHE,Total,TOT,Chad,TCD,2
Switzerland,CHE,Total,TOT,Chile,CHL,1011
Switzerland,CHE,Total,TOT,China,CHN,30
Switzerland,CHE,Total,TOT,Colombia,COL,548
Switzerland,CHE,Total,TOT,"Congo, Dem. Rep.",COD,436
Switzerland,CHE,Total,TOT,Cook Islands,COK,2
Switzerland,CHE,Total,TOT,Costa Rica,CRI,504
Switzerland,CHE,Total,TOT,Cote d'Ivoire,CIV,16
Switzerland,CHE,Total,TOT,Croatia,HRV,779
Switzerland,CHE,Total,TOT,Cuba,CUB,4
Switzerland,CHE,Total,TOT,Cyprus,CYP,172
Switzerland,CHE,Total,TOT,Czech Republic,CZE,388
Switzerland,CHE,Total,TOT,Denmark,DNK,1858
Switzerland,CHE,Total,TOT,Dominican Republic,DOM,2609
Switzerland,CHE,Total,TOT,Ecuador,ECU,669
Switzerland,CHE,Total,TOT,"Egypt, Arab Rep.",EGY,1836
Switzerland,CHE,Total,TOT,El Salvador,SLV,51
Switzerland,CHE,Total,TOT,Equatorial Guinea,GNQ,1
Switzerland,CHE,Total,TOT,Estonia,EST,2
Switzerland,CHE,Total,TOT,Ethiopia,ETH,24
Switzerland,CHE,Total,TOT,Faeroe Islands,FRO,7
Switzerland,CHE,Total,TOT,Fiji,FJI,1
Switzerland,CHE,Total,TOT,Finland,FIN,617
Switzerland,CHE,Total,TOT,France,FRA,31121
Switzerland,CHE,Total,TOT,French Guiana,GUF,18
Switzerland,CHE,Total,TOT,French Polynesia,PYF,4
Switzerland,CHE,Total,TOT,Gabon,GAB,9
Switzerland,CHE,Total,TOT,"Gambia, The",GMB,16
Switzerland,CHE,Total,TOT,Germany,DEU,38509
Switzerland,CHE,Total,TOT,Ghana,GHA,231
Switzerland,CHE,Total,TOT,Gibraltar,GIB,2
Switzerland,CHE,Total,TOT,Greece,GRC,1159
Switzerland,CHE,Total,TOT,Grenada,GRD,2
Switzerland,CHE,Total,TOT,Guadeloupe,GLP,36
Switzerland,CHE,Total,TOT,Guam,GUM,6
Switzerland,CHE,Total,TOT,Guatemala,GTM,95
Switzerland,CHE,Total,TOT,Guinea,GIN,4
Switzerland,CHE,Total,TOT,Guinea-Bissau,GNB,6
Switzerland,CHE,Total,TOT,Guyana,GUY,2
Switzerland,CHE,Total,TOT,Haiti,HTI,3
Switzerland,CHE,Total,TOT,Honduras,HND,45
Switzerland,CHE,Total,TOT,"Hong Kong SAR, China",HKG,97
Switzerland,CHE,Total,TOT,Hungary,HUN,677
Switzerland,CHE,Total,TOT,Iceland,ISL,73
Switzerland,CHE,Total,TOT,India,IND,119
Switzerland,CHE,Total,TOT,Indonesia,IDN,56
Switzerland,CHE,Total,TOT,"Iran, Islamic Rep.",IRN,12
Switzerland,CHE,Total,TOT,Ireland,IRL,1097
Switzerland,CHE,Total,TOT,Israel,ISR,966
Switzerland,CHE,Total,TOT,Italy,ITA,22202
Switzerland,CHE,Total,TOT,Jamaica,JAM,9
Switzerland,CHE,Total,TOT,Japan,JPN,306
Switzerland,CHE,Total,TOT,Jordan,JOR,197
Switzerland,CHE,Total,TOT,Kiribati,KIR,2
Switzerland,CHE,Total,TOT,"Korea, Dem. Rep.",PRK,3
Switzerland,CHE,Total,TOT,"Korea, Rep.",KOR,3
Switzerland,CHE,Total,TOT,Kuwait,KWT,108
Switzerland,CHE,Total,TOT,Kyrgyz Republic,KGZ,19
Switzerland,CHE,Total,TOT,Lao PDR,LAO,3
Switzerland,CHE,Total,TOT,Latvia,LVA,10
Switzerland,CHE,Total,TOT,Lebanon,LBN,321
Switzerland,CHE,Total,TOT,Lesotho,LSO,104
Switzerland,CHE,Total,TOT,Liberia,LBR,64
Switzerland,CHE,Total,TOT,Libya,LBY,101
Switzerland,CHE,Total,TOT,Liechtenstein,LIE,4097
Switzerland,CHE,Total,TOT,Lithuania,LTU,20
Switzerland,CHE,Total,TOT,Luxembourg,LUX,784
Switzerland,CHE,Total,TOT,"Macao SAR, China",MAC,3
Switzerland,CHE,Total,TOT,"Macedonia, FYR",MKD,1993
Switzerland,CHE,Total,TOT,Madagascar,MDG,211
Switzerland,CHE,Total,TOT,Malawi,MWI,15
Switzerland,CHE,Total,TOT,Malaysia,MYS,36
Switzerland,CHE,Total,TOT,Martinique,MTQ,14
Switzerland,CHE,Total,TOT,Mauritania,MRT,15
Switzerland,CHE,Total,TOT,Mauritius,MUS,19
Switzerland,CHE,Total,TOT,Mexico,MEX,1505
Switzerland,CHE,Total,TOT,Monaco,MCO,90
Switzerland,CHE,Total,TOT,Morocco,MAR,6
Switzerland,CHE,Total,TOT,Mozambique,MOZ,113
Switzerland,CHE,Total,TOT,Myanmar,MMR,18
Switzerland,CHE,Total,TOT,Namibia,NAM,128
Switzerland,CHE,Total,TOT,Nepal,NPL,9
Switzerland,CHE,Total,TOT,Netherlands,NLD,5546
Switzerland,CHE,Total,TOT,Netherlands Antilles,ANT,18
Switzerland,CHE,Total,TOT,New Caledonia,NCL,5
Switzerland,CHE,Total,TOT,New Zealand,NZL,2756
Switzerland,CHE,Total,TOT,Nicaragua,NIC,88
Switzerland,CHE,Total,TOT,Niger,NER,22
Switzerland,CHE,Total,TOT,Nigeria,NGA,202
Switzerland,CHE,Total,TOT,Northern Mariana Islands,MNP,1
Switzerland,CHE,Total,TOT,Norway,NOR,1533
Switzerland,CHE,Total,TOT,Oman,OMN,20
Switzerland,CHE,Total,TOT,Pakistan,PAK,14
Switzerland,CHE,Total,TOT,Palau,PLW,1
Switzerland,CHE,Total,TOT,Panama,PAN,172
Switzerland,CHE,Total,TOT,Papua New Guinea,PNG,34
Switzerland,CHE,Total,TOT,Paraguay,PRY,281
Switzerland,CHE,Total,TOT,Peru,PER,506
Switzerland,CHE,Total,TOT,Philippines,PHL,417
Switzerland,CHE,Total,TOT,Poland,POL,550
Switzerland,CHE,Total,TOT,Portugal,PRT,12482
Switzerland,CHE,Total,TOT,Puerto Rico,PRI,89
Switzerland,CHE,Total,TOT,Qatar,QAT,479
Switzerland,CHE,Total,TOT,Reunion,REU,48
Switzerland,CHE,Total,TOT,Romania,ROU,12
Switzerland,CHE,Total,TOT,Russian Federation,RUS,2
Switzerland,CHE,Total,TOT,Rwanda,RWA,18
Switzerland,CHE,Total,TOT,Saudi Arabia,SAU,168
Switzerland,CHE,Total,TOT,Senegal,SEN,48
Switzerland,CHE,Total,TOT,Serbia and Montenegro,SCG,20021
Switzerland,CHE,Total,TOT,Seychelles,SYC,61
Switzerland,CHE,Total,TOT,Sierra Leone,SLE,7
Switzerland,CHE,Total,TOT,Singapore,SGP,11
Switzerland,CHE,Total,TOT,Slovak Republic,SVK,51
Switzerland,CHE,Total,TOT,Slovenia,SVN,3
Switzerland,CHE,Total,TOT,South Africa,ZAF,830
Switzerland,CHE,Total,TOT,Spain,ESP,43159
Switzerland,CHE,Total,TOT,Sri Lanka,LKA,67
Switzerland,CHE,Total,TOT,St. Kitts and Nevis,KNA,3
Switzerland,CHE,Total,TOT,St. Lucia,LCA,1
Switzerland,CHE,Total,TOT,Sudan,SDN,9
Switzerland,CHE,Total,TOT,Suriname,SUR,1
Switzerland,CHE,Total,TOT,Swaziland,SWZ,5
Switzerland,CHE,Total,TOT,Sweden,SWE,2363
Switzerland,CHE,Total,TOT,Syrian Arab Republic,SYR,74
Switzerland,CHE,Total,TOT,"Taiwan, China",TWN,5
Switzerland,CHE,Total,TOT,Tanzania,TZA,10
Switzerland,CHE,Total,TOT,Thailand,THA,1578
Switzerland,CHE,Total,TOT,Togo,TGO,116
Switzerland,CHE,Total,TOT,Tonga,TON,2
Switzerland,CHE,Total,TOT,Trinidad and Tobago,TTO,7
Switzerland,CHE,Total,TOT,Tunisia,TUN,76
Switzerland,CHE,Total,TOT,Turkey,TUR,10352
Switzerland,CHE,Total,TOT,Uganda,UGA,9
Switzerland,CHE,Total,TOT,Ukraine,UKR,1
Switzerland,CHE,Total,TOT,United Arab Emirates,ARE,261
Switzerland,CHE,Total,TOT,United Kingdom,GBR,5241
Switzerland,CHE,Total,TOT,United States,USA,51605
Switzerland,CHE,Total,TOT,Uruguay,URY,248
Switzerland,CHE,Total,TOT,"Venezuela, RB",VEN,653
Switzerland,CHE,Total,TOT,Vietnam,VNM,23
Switzerland,CHE,Total,TOT,Virgin Islands (U.S.),VIR,6
Switzerland,CHE,Total,TOT,"Virgin Islands, British",VGB,4
Switzerland,CHE,Total,TOT,West Bank and Gaza,PSE,108
Switzerland,CHE,Total,TOT,"Yemen, Rep.",YEM,51
Switzerland,CHE,Total,TOT,Zambia,ZMB,20
Switzerland,CHE,Total,TOT,Zimbabwe,ZWE,310
Syrian Arab Republic,SYR,Total,TOT,Afghanistan,AFG,1
Syrian Arab Republic,SYR,Total,TOT,Albania,ALB,8
Syrian Arab Republic,SYR,Total,TOT,Algeria,DZA,45
Syrian Arab Republic,SYR,Total,TOT,Andorra,AND,9
Syrian Arab Republic,SYR,Total,TOT,Antigua and Barbuda,ATG,16
Syrian Arab Republic,SYR,Total,TOT,Argentina,ARG,2577
Syrian Arab Republic,SYR,Total,TOT,Armenia,ARM,5345
Syrian Arab Republic,SYR,Total,TOT,Aruba,ABW,30
Syrian Arab Republic,SYR,Total,TOT,Australia,AUS,6614
Syrian Arab Republic,SYR,Total,TOT,Austria,AUT,825
Syrian Arab Republic,SYR,Total,TOT,"Bahamas, The",BHS,4
Syrian Arab Republic,SYR,Total,TOT,Bahrain,BHR,7786
Syrian Arab Republic,SYR,Total,TOT,Bangladesh,BGD,43
Syrian Arab Republic,SYR,Total,TOT,Barbados,BRB,7
Syrian Arab Republic,SYR,Total,TOT,Belgium,BEL,690
Syrian Arab Republic,SYR,Total,TOT,Belize,BLZ,16
Syrian Arab Republic,SYR,Total,TOT,Benin,BEN,23
Syrian Arab Republic,SYR,Total,TOT,Bermuda,BMU,7
Syrian Arab Republic,SYR,Total,TOT,Bolivia,BOL,14
Syrian Arab Republic,SYR,Total,TOT,Bosnia and Herzegovina,BIH,4
Syrian Arab Republic,SYR,Total,TOT,Brazil,BRA,3281
Syrian Arab Republic,SYR,Total,TOT,Bulgaria,BGR,2170
Syrian Arab Republic,SYR,Total,TOT,Burkina Faso,BFA,2
Syrian Arab Republic,SYR,Total,TOT,Cambodia,KHM,5
Syrian Arab Republic,SYR,Total,TOT,Cameroon,CMR,19
Syrian Arab Republic,SYR,Total,TOT,Canada,CAN,15586
Syrian Arab Republic,SYR,Total,TOT,Cayman Islands,CYM,7
Syrian Arab Republic,SYR,Total,TOT,Central African Republic,CAF,6
Syrian Arab Republic,SYR,Total,TOT,Chad,TCD,16
Syrian Arab Republic,SYR,Total,TOT,Chile,CHL,300
Syrian Arab Republic,SYR,Total,TOT,China,CHN,100
Syrian Arab Republic,SYR,Total,TOT,Colombia,COL,131
Syrian Arab Republic,SYR,Total,TOT,"Congo, Dem. Rep.",COD,569
Syrian Arab Republic,SYR,Total,TOT,"Congo, Rep.",COG,4
Syrian Arab Republic,SYR,Total,TOT,Costa Rica,CRI,8
Syrian Arab Republic,SYR,Total,TOT,Cote d'Ivoire,CIV,8
Syrian Arab Republic,SYR,Total,TOT,Croatia,HRV,23
Syrian Arab Republic,SYR,Total,TOT,Cuba,CUB,7
Syrian Arab Republic,SYR,Total,TOT,Cyprus,CYP,1481
Syrian Arab Republic,SYR,Total,TOT,Czech Republic,CZE,441
Syrian Arab Republic,SYR,Total,TOT,Denmark,DNK,1328
Syrian Arab Republic,SYR,Total,TOT,Djibouti,DJI,3
Syrian Arab Republic,SYR,Total,TOT,Dominica,DMA,9
Syrian Arab Republic,SYR,Total,TOT,Dominican Republic,DOM,92
Syrian Arab Republic,SYR,Total,TOT,Ecuador,ECU,58
Syrian Arab Republic,SYR,Total,TOT,"Egypt, Arab Rep.",EGY,5534
Syrian Arab Republic,SYR,Total,TOT,Equatorial Guinea,GNQ,2
Syrian Arab Republic,SYR,Total,TOT,Estonia,EST,2
Syrian Arab Republic,SYR,Total,TOT,Ethiopia,ETH,32
Syrian Arab Republic,SYR,Total,TOT,Faeroe Islands,FRO,2
Syrian Arab Republic,SYR,Total,TOT,Fiji,FJI,10
Syrian Arab Republic,SYR,Total,TOT,Finland,FIN,183
Syrian Arab Republic,SYR,Total,TOT,France,FRA,5550
Syrian Arab Republic,SYR,Total,TOT,French Guiana,GUF,69
Syrian Arab Republic,SYR,Total,TOT,French Polynesia,PYF,1
Syrian Arab Republic,SYR,Total,TOT,Gabon,GAB,14
Syrian Arab Republic,SYR,Total,TOT,"Gambia, The",GMB,21
Syrian Arab Republic,SYR,Total,TOT,Germany,DEU,26114
Syrian Arab Republic,SYR,Total,TOT,Ghana,GHA,131
Syrian Arab Republic,SYR,Total,TOT,Greece,GRC,5334
Syrian Arab Republic,SYR,Total,TOT,Grenada,GRD,3
Syrian Arab Republic,SYR,Total,TOT,Guadeloupe,GLP,670
Syrian Arab Republic,SYR,Total,TOT,Guam,GUM,9
Syrian Arab Republic,SYR,Total,TOT,Guatemala,GTM,48
Syrian Arab Republic,SYR,Total,TOT,Guinea,GIN,19
Syrian Arab Republic,SYR,Total,TOT,Guyana,GUY,8
Syrian Arab Republic,SYR,Total,TOT,Haiti,HTI,4
Syrian Arab Republic,SYR,Total,TOT,Honduras,HND,3
Syrian Arab Republic,SYR,Total,TOT,"Hong Kong SAR, China",HKG,1039
Syrian Arab Republic,SYR,Total,TOT,Hungary,HUN,1466
Syrian Arab Republic,SYR,Total,TOT,Iceland,ISL,14
